session,conf,label,edge_id,move_name,basis,links_to_extracted,links_to_name,from_idx,from_speaker,from_timestamp,from_chunk,to_idx,to_speaker,to_timestamp,to_chunk,is_self_link,is_cross_chunk,from_evidence,from_explanation,to_evidence
2020_11_06_NES_S10,2020NES,NES_S10,4,extends_existing_idea,on_table_idea,False,,41,Pratik Dholabhai,08:26-09:16,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk1.json,37,Jenny Yang,03:46-05:23,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk1.json,False,False,new materials are also a game... complex oxide heterostructures and nanoparticles,Pratik returns to add another point about exploring non-traditional materials like complex oxides.,can we design architectures that can do cascades... optimize a sequence of them and then organize them
2020_11_06_NES_S10,2020NES,NES_S10,5,extends_existing_idea,on_table_idea,False,,47,Jenny Yang,02:24-02:52,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk2.json,33,Venkat Viswanathan,00:45-02:51,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk1.json,False,True,"related to what she said, thinking about electrode architectures... using nanostructures can generate different local electric fields",Jenny builds on the previous discussion about local environments by suggesting nanostructures.,how can their discovery and optimize be accelerated... robotic experimentation and machine learning I think is going to fundamentally alter this space
2020_11_06_NES_S10,2020NES,NES_S10,6,extends_existing_idea,named_speaker,True,Jenny Yang,48,Shu Hu,02:52-04:19,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk2.json,47,Jenny Yang,02:24-02:52,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk2.json,False,False,Jenny brings a really interesting point to just build on that... introducing electrical field is what really electrochemistry what is dear and hard can do. many of these... are actually semiconductors... having a band gap... defects. But how do we understand the defect and electronic structures influence the catalytic process,Shu explicitly builds on Jenny's point about electric fields.,"related to what she said, thinking about electrode architectures... using nanostructures can generate different local electric fields"
2020_11_06_NES_S10,2020NES,NES_S10,7,combines_ideas,on_table_idea,False,,49,Kelsey Hatzell,04:19-05:29,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk2.json,42,Sen Zhang,09:17-09:55,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk1.json,False,True,"hybrid technologies and hybrid driving mechanisms. So thermo-electrochemistry... takes advantage of both driving mechanisms, heterogeneous catalysis as well as electrocatalysis.",She explicitly combines the concepts of heterogeneous catalysis and electrocatalysis.,unconventional reaction condition or reactors can also be taken into consideration
2020_11_06_NES_S10,2020NES,NES_S10,8,critiques_or_challenges,named_speaker,True,Venkat Viswanathan,52,Jordi Cabana,06:33-06:40,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk2.json,51,Venkat Viswanathan,05:34-06:33,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk2.json,False,False,"I get the wrong impression though, the battery community doesn't know how to do that",Jordi playfully challenges Venkat's premise about the battery community's understanding.,you can imagine SEI being... self-formed films on top of electrode surfaces as a way to allow the molecules that you want to transport inside
2020_11_06_NES_S10,2020NES,NES_S10,9,synthesizes_contributions,on_table_idea,False,,54,Jordi Cabana,07:02-07:33,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk2.json,49,Kelsey Hatzell,04:19-05:29,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk2.json,False,False,"I sense a nexus of complexity... you want complexity, right? You... cascade reactions, you're talking about hybrid driving forces",Jordi synthesizes the various ideas proposed into a central theme of 'complexity'.,"hybrid technologies and hybrid driving mechanisms. So thermo-electrochemistry... takes advantage of both driving mechanisms, heterogeneous catalysis as well as electrocatalysis."
2020_11_06_NES_S10,2020NES,NES_S10,10,extends_existing_idea,on_table_idea,False,,56,Kelsey Hatzell,08:23-08:55,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk2.json,33,Venkat Viswanathan,00:45-02:51,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk1.json,False,True,"historically the field of catalysis, heterogeneous catalysis and electrocatalysis are almost like disparate communities building bridges between these two working communities would be valuable for electrochemistry",She builds on the earlier discussion of learning from heterogeneous catalysis.,how can their discovery and optimize be accelerated... robotic experimentation and machine learning I think is going to fundamentally alter this space
2020_11_06_NES_S10,2020NES,NES_S10,11,critiques_or_challenges,nearest_prior,False,,58,Jordi Cabana,00:02-00:26,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk3.json,57,Shu Hu,08:55-10:00,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk2.json,False,True,It seems like you're saying that's not enough.,"He challenges the current state of conferences and programs, noting they are not bridging the gap.",what is the limitation of electrochemistry and how can we really leverage what is already out there and play the electrochemist's strengths?
2020_11_06_NES_S10,2020NES,NES_S10,12,critiques_or_challenges,nearest_prior,False,,59,Venkat Viswanathan,00:26-01:26,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk3.json,58,Jordi Cabana,00:02-00:26,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk3.json,False,False,"I think in terms of communities, they see it as competing.","He critiques the current dynamic between fields, noting they view each other as competitors rather than collaborators.",It seems like you're saying that's not enough.
2020_11_06_NES_S10,2020NES,NES_S10,13,redirects_idea,nearest_prior,False,,61,Jordi Cabana,02:25-03:06,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk3.json,59,Venkat Viswanathan,00:26-01:26,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk3.json,False,False,"So going back to the topic of complexity, let's take it in a different direction.",Jordi explicitly shifts the conversation back to a previous theme (complexity) to explore a new angle.,"I think in terms of communities, they see it as competing."
2020_11_06_NES_S10,2020NES,NES_S10,14,extends_existing_idea,named_speaker,True,Jordi Cabana,62,Jenny Yang,03:06-03:43,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk3.json,61,Jordi Cabana,02:25-03:06,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk3.json,False,False,that would be sort of the next step is can we take some of the things that we can make cleanly and use those as feedstocks for additional reduction reactions. we've had so much trouble getting selectivity for more complex products,Jenny builds on Jordi's prompt about cascade reactions by proposing a specific approach (using clean intermediates as feedstocks).,"So going back to the topic of complexity, let's take it in a different direction."
2020_11_06_NES_S10,2020NES,NES_S10,15,raises_concern,on_table_idea,False,,62,Jenny Yang,03:06-03:43,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk3.json,38,Caleb Hill,05:34-06:25,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk1.json,False,True,that would be sort of the next step is can we take some of the things that we can make cleanly and use those as feedstocks for additional reduction reactions. we've had so much trouble getting selectivity for more complex products,She highlights a significant technical barrier in the field.,looking beyond kind of the classic well-characterized electrode materials onto things that are you know kind of polyelemental
2020_11_06_NES_S10,2020NES,NES_S10,16,raises_concern,on_table_idea,False,,63,Shu Hu,03:46-04:06,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk3.json,42,Sen Zhang,09:17-09:55,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk1.json,False,True,"I think for the local probing it's difficult, it's time consuming and it's expensive.",Shu points out the practical limitations of local probing techniques.,unconventional reaction condition or reactors can also be taken into consideration
2020_11_06_NES_S10,2020NES,NES_S10,17,raises_concern,nearest_prior,False,,65,Shu Hu,04:11-04:15,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk3.json,63,Shu Hu,03:46-04:06,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk3.json,True,False,"Throw money at it, but we have to convince this is a big enough question.",Shu agrees with the joke but grounds it in the reality of needing to justify funding.,"I think for the local probing it's difficult, it's time consuming and it's expensive."
2020_11_06_NES_S10,2020NES,NES_S10,18,raises_concern,on_table_idea,False,,69,Wilson Smith,07:18-08:15,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk3.json,33,Venkat Viswanathan,00:45-02:51,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk1.json,False,True,the problem is the competition is so cheap and so large scale already,Wilson emphasizes that the primary barrier is economic competition from established industries.,how can their discovery and optimize be accelerated... robotic experimentation and machine learning I think is going to fundamentally alter this space
2020_11_06_NES_S10,2020NES,NES_S10,19,connects_methods,on_table_idea,False,,75,Wilson Smith,01:32-02:48,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,31,Jordi Cabana,04:30-07:59,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_15_06.json,False,True,"I think we can learn, you know, like people have said from these other fields, how did they improve efficiency, reduce cost?",He explicitly connects the learning from battery cost reduction to the challenge of electrolyzers.,"can you think about CO2 or methane to plastics, which is a much more permanent way"
2020_11_06_NES_S10,2020NES,NES_S10,20,critiques_or_challenges,named_speaker,True,Wilson Smith,82,Jordi Cabana,05:01-06:07,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,75,Wilson Smith,01:32-02:48,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,False,False,in all these models there's the assumption that technology and performance stays constant in a sense. are these technologies that you evaluate based on cascade reactions like Jenny was proposing?,Jordi challenges a fundamental assumption in the TEA models Wilson is discussing.,"I think we can learn, you know, like people have said from these other fields, how did they improve efficiency, reduce cost?"
2020_11_06_NES_S10,2020NES,NES_S10,21,connects_methods,nearest_prior,False,,82,Jordi Cabana,05:01-06:07,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,75,Wilson Smith,01:32-02:48,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,False,False,in all these models there's the assumption that technology and performance stays constant in a sense. are these technologies that you evaluate based on cascade reactions like Jenny was proposing?,He connects his question to an idea proposed earlier by another participant.,"I think we can learn, you know, like people have said from these other fields, how did they improve efficiency, reduce cost?"
2020_11_06_NES_S10,2020NES,NES_S10,22,connects_methods,nearest_prior,False,,87,Jenny Yang,07:41-07:53,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,83,Wilson Smith,06:08-06:59,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,False,False,"like Haber-Bosch is like that too, right?",She connects the current problem to the Haber-Bosch process.,I don't think that that's going to be solved by a cascade reaction. I think that's going to be reactor engineering and process integration that's going to solve that
2020_11_06_NES_S10,2020NES,NES_S10,23,returns_to_earlier_idea,nearest_prior,False,,89,Adam Holewinski,08:05-08:28,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,87,Jenny Yang,07:41-07:53,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,False,False,in that context would any kind of a cascade architecture have any logic to it?,He brings the conversation back to the cascade architecture idea mentioned earlier.,"like Haber-Bosch is like that too, right?"
2020_11_06_NES_S10,2020NES,NES_S10,24,extends_existing_idea,named_speaker,True,Adam Holewinski,90,Wilson Smith,08:29-09:24,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,89,Adam Holewinski,08:05-08:28,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,False,False,the way to get around that is just to do CO electrolysis. Because CO2 to CO is industrial.,He builds on Adam's question by confirming that CO electrolysis is the viable workaround.,in that context would any kind of a cascade architecture have any logic to it?
2020_11_06_NES_S10,2020NES,NES_S10,25,synthesizes_contributions,nearest_prior,False,,93,Jenny Yang,09:43-09:47,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,90,Wilson Smith,08:29-09:24,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,False,False,"So just the way the technology is, they don't have to deal with the electrolyte problem or the solvent problem.",Jenny synthesizes the information to highlight the key advantage of the solid oxide process.,the way to get around that is just to do CO electrolysis. Because CO2 to CO is industrial.
2020_11_06_NES_S10,2020NES,NES_S10,26,extends_existing_idea,nearest_prior,False,,96,Venkat Viswanathan,00:16-01:00,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk2.json,93,Jenny Yang,09:43-09:47,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,False,True,I wonder if we just need a Haldor Topsoe on steroids,Builds on the discussion of commercialization by suggesting a modernized version of a legacy company.,"So just the way the technology is, they don't have to deal with the electrolyte problem or the solvent problem."
2020_11_06_NES_S10,2020NES,NES_S10,27,extends_existing_idea,nearest_prior,False,,98,Kelsey Hatzell,01:20-01:33,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk2.json,96,Venkat Viswanathan,00:16-01:00,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk2.json,False,False,"Like Blue Origin, the space company",Offers Blue Origin as an example of the modern Bell Labs model.,I wonder if we just need a Haldor Topsoe on steroids
2020_11_06_NES_S10,2020NES,NES_S10,28,returns_to_earlier_idea,on_table_idea,False,,118,Adam Holewinski,08:08-08:48,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk2.json,90,Wilson Smith,08:29-09:24,4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,False,True,"on other targets or molecules, whether that would be new things to try to make from CO2",Brings back the topic of novel targets mentioned at the start of the session.,the way to get around that is just to do CO electrolysis. Because CO2 to CO is industrial.
