session_group,conference_id,feature,value
2021_04_23_MND_S2,2021MND,pct_chunks_appreciative_laughter,0.5714285714285714
2021_06_11_SLU_S2,2021SLU,pct_chunks_appreciative_laughter,0.4444444444444444
2021_10_01_MZT_S13,2021MZT,pct_dissent_exploratory,0.8333333333333334
2021_06_10_SLU_S1,2021SLU,pct_dissent_exploratory,0.75
2021_06_10_SLU_S3,2021SLU,pct_dissent_exploratory,0.8
2022-04-07-MND-S2,2022MND,pct_dissent_exploratory,0.75
2022-04-08-MND-S1,2022MND,pct_dissent_exploratory,0.75
2022-04-08-MND-S10,2022MND,pct_dissent_exploratory,0.8
2021-05-20-ABI-S1,2021ABI,prior_relationship_present,0.0
2021-05-20-ABI-S4,2021ABI,prior_relationship_present,0.0
2021-05-21-ABI-S10,2021ABI,prior_relationship_present,0.0
2021-05-21-ABI-S14,2021ABI,prior_relationship_present,0.0
2021-05-21-ABI-S16,2021ABI,prior_relationship_present,0.0
2021-05-21-ABI-S2,2021ABI,prior_relationship_present,0.0
2021-05-21-ABI-S7,2021ABI,prior_relationship_present,0.0
2021-10-08-CMC-S4,2021CMC,prior_relationship_present,0.0
2021_04_22_MND_S2,2021MND,prior_relationship_present,0.0
2021_04_22_MND_S3,2021MND,prior_relationship_present,0.0
2021_04_22_MND_S4,2021MND,prior_relationship_present,0.0
2021_04_23_MND_S2,2021MND,prior_relationship_present,0.0
2021_04_23_MND_S5,2021MND,prior_relationship_present,0.0
2021_04_23_MND_S6,2021MND,prior_relationship_present,0.0
2021_09_30_MZT_S1,2021MZT,prior_relationship_present,0.0
2021_10_01_MZT_S12,2021MZT,prior_relationship_present,0.0
2021_10_01_MZT_S5,2021MZT,prior_relationship_present,0.0
2021_10_01_MZT_S7,2021MZT,prior_relationship_present,0.0
2021_10_01_MZT_S8,2021MZT,prior_relationship_present,0.0
2021-11-04-NES-S3,2021NES,prior_relationship_present,0.0
2021-11-04-NES-S6,2021NES,prior_relationship_present,0.0
2021_06_10_SLU_S6,2021SLU,prior_relationship_present,0.0
2022-04-08-MND-S12,2022MND,prior_relationship_present,0.0
2022-04-08-MND-S6,2022MND,prior_relationship_present,0.0
2020_11_06_NES_S3,2020NES,pronoun_shift_occurred,0.0
2021_04_22_MND_S2,2021MND,pronoun_shift_occurred,0.0
2021_04_22_MND_S6,2021MND,pronoun_shift_occurred,0.0
2021_04_23_MND_S14,2021MND,pronoun_shift_occurred,0.0
2021_10_01_MZT_S5,2021MZT,pronoun_shift_occurred,0.0
2021-11-04-NES-S6,2021NES,pronoun_shift_occurred,0.0
2021-11-05-NES-S3,2021NES,pronoun_shift_occurred,0.0
2021_06_11_SLU_S9,2021SLU,pronoun_shift_occurred,0.0
2022-04-07-MND-S1,2022MND,pronoun_shift_occurred,0.0
2022-04-07-MND-S6,2022MND,pronoun_shift_occurred,0.0
2022-04-08-MND-S1,2022MND,pronoun_shift_occurred,0.0
2022-04-08-MND-S12,2022MND,pronoun_shift_occurred,0.0
2022-04-08-MND-S6,2022MND,pronoun_shift_occurred,0.0
2022-04-08-MND-S8,2022MND,pronoun_shift_occurred,0.0
2021-10-07-CMC-S1,2021CMC,pronoun_shift_timing,0.8571428571428571
2021-10-08-CMC-S1,2021CMC,pronoun_shift_timing,0.8571428571428571
2021-10-08-CMC-S10,2021CMC,pronoun_shift_timing,0.8571428571428571
2021-10-08-CMC-S11,2021CMC,pronoun_shift_timing,0.8571428571428571
2021_09_30_MZT_S1,2021MZT,pronoun_shift_timing,1.0
2021-11-04-NES-S3,2021NES,pronoun_shift_timing,0.7142857142857143
2021-11-04-NES-S5,2021NES,pronoun_shift_timing,0.8571428571428571
2021-11-05-NES-S10,2021NES,pronoun_shift_timing,1.0
2021-11-05-NES-S7,2021NES,pronoun_shift_timing,0.7142857142857143
2022-04-07-MND-S3,2022MND,pronoun_shift_timing,0.8571428571428571
2022-04-08-MND-S9,2022MND,pronoun_shift_timing,0.7142857142857143
2021-05-20-ABI-S2,2021ABI,psych_safety_index,-1.942890293094024e-16
2021_04_22_MND_S5,2021MND,psych_safety_index,-1.942890293094024e-16
2021_06_10_SLU_S5,2021SLU,psych_safety_index,-1.8503717077085943e-16
2020_11_05_NES_S3,2020NES,session_beginning_ambition_level_ordinal,2.5
2020_11_06_NES_S1,2020NES,session_beginning_ambition_level_ordinal,2.25
2020_11_06_NES_S3,2020NES,session_beginning_ambition_level_ordinal,3.0
2020_11_06_NES_S6,2020NES,session_beginning_ambition_level_ordinal,2.0
2021-05-21-ABI-S1,2021ABI,session_beginning_ambition_level_ordinal,3.0
2021-05-21-ABI-S13,2021ABI,session_beginning_ambition_level_ordinal,3.0
2021-05-21-ABI-S15,2021ABI,session_beginning_ambition_level_ordinal,3.0
2021-05-21-ABI-S2,2021ABI,session_beginning_ambition_level_ordinal,3.0
2021-05-21-ABI-S3,2021ABI,session_beginning_ambition_level_ordinal,3.0
2021-05-21-ABI-S7,2021ABI,session_beginning_ambition_level_ordinal,3.0
2021-10-07-CMC-S3,2021CMC,session_beginning_ambition_level_ordinal,3.0
2021-10-07-CMC-S4,2021CMC,session_beginning_ambition_level_ordinal,3.0
2021-10-07-CMC-S6,2021CMC,session_beginning_ambition_level_ordinal,3.0
2021-10-07-CMC-S7,2021CMC,session_beginning_ambition_level_ordinal,3.0
2021-10-08-CMC-S9,2021CMC,session_beginning_ambition_level_ordinal,3.0
2021_04_22_MND_S1,2021MND,session_beginning_ambition_level_ordinal,3.0
2021_04_22_MND_S3,2021MND,session_beginning_ambition_level_ordinal,3.0
2021_04_22_MND_S4,2021MND,session_beginning_ambition_level_ordinal,3.0
2021_04_23_MND_S11,2021MND,session_beginning_ambition_level_ordinal,3.0
2021_04_23_MND_S16,2021MND,session_beginning_ambition_level_ordinal,3.0
2021_04_23_MND_S4,2021MND,session_beginning_ambition_level_ordinal,3.0
2021_04_23_MND_S5,2021MND,session_beginning_ambition_level_ordinal,3.0
2021_04_23_MND_S9,2021MND,session_beginning_ambition_level_ordinal,3.0
2021_09_30_MZT_S1,2021MZT,session_beginning_ambition_level_ordinal,2.0
2021_09_30_MZT_S2,2021MZT,session_beginning_ambition_level_ordinal,3.0
2021_09_30_MZT_S3,2021MZT,session_beginning_ambition_level_ordinal,2.0
2021_09_30_MZT_S4,2021MZT,session_beginning_ambition_level_ordinal,3.0
2021_09_30_MZT_S5,2021MZT,session_beginning_ambition_level_ordinal,3.0
2021_10_01_MZT_S12,2021MZT,session_beginning_ambition_level_ordinal,3.0
2021-11-04-NES-S1,2021NES,session_beginning_ambition_level_ordinal,3.0
2021-11-04-NES-S2,2021NES,session_beginning_ambition_level_ordinal,3.0
2021_06_10_SLU_S7,2021SLU,session_beginning_ambition_level_ordinal,3.0
2021_06_11_SLU_S10,2021SLU,session_beginning_ambition_level_ordinal,3.0
2022-04-08-MND-S10,2022MND,session_beginning_ambition_level_ordinal,3.0
2020_11_05_NES_S3,2020NES,session_beginning_artifact_interaction,0.5
2020_11_05_NES_S4,2020NES,session_beginning_artifact_interaction,0.3333333333333333
2020_11_05_NES_S5,2020NES,session_beginning_artifact_interaction,0.5
2020_11_05_NES_S6,2020NES,session_beginning_artifact_interaction,0.16666666666666666
2021-05-20-ABI-S7,2021ABI,session_beginning_artifact_interaction,1.0
2021-05-20-ABI-S8,2021ABI,session_beginning_artifact_interaction,1.0
2021-05-21-ABI-S6,2021ABI,session_beginning_artifact_interaction,1.0
2021-10-07-CMC-S4,2021CMC,session_beginning_artifact_interaction,1.0
2021-10-07-CMC-S5,2021CMC,session_beginning_artifact_interaction,1.0
2021_04_22_MND_S4,2021MND,session_beginning_artifact_interaction,1.0
2021_04_23_MND_S4,2021MND,session_beginning_artifact_interaction,1.0
2021-11-04-NES-S3,2021NES,session_beginning_artifact_interaction,1.0
2021-11-05-NES-S6,2021NES,session_beginning_artifact_interaction,1.0
2021-11-05-NES-S9,2021NES,session_beginning_artifact_interaction,1.0
2021_06_10_SLU_S1,2021SLU,session_beginning_artifact_interaction,1.0
2021_06_11_SLU_S10,2021SLU,session_beginning_artifact_interaction,1.0
2020_11_05_NES_S1,2020NES,session_beginning_blocking_count,4.5
2020_11_05_NES_S3,2020NES,session_beginning_blocking_count,1.0
2020_11_05_NES_S4,2020NES,session_beginning_blocking_count,0.16666666666666666
2020_11_05_NES_S5,2020NES,session_beginning_blocking_count,1.0
2020_11_05_NES_S6,2020NES,session_beginning_blocking_count,1.0
2020_11_06_NES_S1,2020NES,session_beginning_blocking_count,0.75
2020_11_06_NES_S10,2020NES,session_beginning_blocking_count,0.4
2020_11_06_NES_S11,2020NES,session_beginning_blocking_count,0.2
2020_11_06_NES_S12,2020NES,session_beginning_blocking_count,1.0
2020_11_06_NES_S3,2020NES,session_beginning_blocking_count,2.0
2020_11_06_NES_S4,2020NES,session_beginning_blocking_count,4.0
2020_11_06_NES_S6,2020NES,session_beginning_blocking_count,1.3333333333333333
2020_11_06_NES_S7,2020NES,session_beginning_blocking_count,0.3333333333333333
2021-05-20-ABI-S4,2021ABI,session_beginning_blocking_count,1.0
2021-05-20-ABI-S6,2021ABI,session_beginning_blocking_count,2.0
2021-10-07-CMC-S6,2021CMC,session_beginning_blocking_count,1.0
2021-10-08-CMC-S12,2021CMC,session_beginning_blocking_count,2.0
2021-10-08-CMC-S8,2021CMC,session_beginning_blocking_count,2.0
2021_04_22_MND_S3,2021MND,session_beginning_blocking_count,3.0
2021_04_23_MND_S11,2021MND,session_beginning_blocking_count,1.0
2021_04_23_MND_S14,2021MND,session_beginning_blocking_count,1.0
2021_04_23_MND_S16,2021MND,session_beginning_blocking_count,1.0
2021_04_23_MND_S4,2021MND,session_beginning_blocking_count,1.0
2021_04_23_MND_S9,2021MND,session_beginning_blocking_count,1.0
2021_09_30_MZT_S2,2021MZT,session_beginning_blocking_count,6.0
2021_10_01_MZT_S2,2021MZT,session_beginning_blocking_count,1.0
2021_10_01_MZT_S4,2021MZT,session_beginning_blocking_count,3.0
2021_10_01_MZT_S7,2021MZT,session_beginning_blocking_count,2.0
2021-11-04-NES-S1,2021NES,session_beginning_blocking_count,1.0
2021-11-04-NES-S2,2021NES,session_beginning_blocking_count,4.0
2021-11-04-NES-S4,2021NES,session_beginning_blocking_count,2.0
2021_06_10_SLU_S4,2021SLU,session_beginning_blocking_count,1.0
2021_06_10_SLU_S5,2021SLU,session_beginning_blocking_count,1.0
2021_06_10_SLU_S6,2021SLU,session_beginning_blocking_count,2.0
2022-04-07-MND-S1,2022MND,session_beginning_blocking_count,1.0
2022-04-07-MND-S4,2022MND,session_beginning_blocking_count,1.0
2022-04-08-MND-S2,2022MND,session_beginning_blocking_count,2.0
2022-04-08-MND-S4,2022MND,session_beginning_blocking_count,1.0
2022-04-08-MND-S5,2022MND,session_beginning_blocking_count,1.0
2021-05-20-ABI-S3,2021ABI,session_beginning_building_count,24.0
2021-05-20-ABI-S8,2021ABI,session_beginning_building_count,1.0
2021-10-07-CMC-S4,2021CMC,session_beginning_building_count,22.0
2021_04_22_MND_S2,2021MND,session_beginning_building_count,1.0
2021_10_01_MZT_S5,2021MZT,session_beginning_building_count,22.0
2021_10_01_MZT_S6,2021MZT,session_beginning_building_count,22.0
2022-04-08-MND-S12,2022MND,session_beginning_building_count,0.0
2022-04-08-MND-S6,2022MND,session_beginning_building_count,0.0
2020_11_05_NES_S4,2020NES,session_beginning_collective_engagement_score,2.1666666666666665
2020_11_05_NES_S6,2020NES,session_beginning_collective_engagement_score,2.5
2020_11_06_NES_S1,2020NES,session_beginning_collective_engagement_score,2.5
2020_11_06_NES_S10,2020NES,session_beginning_collective_engagement_score,2.2
2020_11_06_NES_S11,2020NES,session_beginning_collective_engagement_score,2.0
2020_11_06_NES_S2,2020NES,session_beginning_collective_engagement_score,2.0
2020_11_06_NES_S6,2020NES,session_beginning_collective_engagement_score,2.3333333333333335
2020_11_06_NES_S7,2020NES,session_beginning_collective_engagement_score,2.0
2021-05-21-ABI-S11,2021ABI,session_beginning_collective_engagement_score,4.0
2021-05-21-ABI-S15,2021ABI,session_beginning_collective_engagement_score,4.0
2021-05-21-ABI-S3,2021ABI,session_beginning_collective_engagement_score,4.0
2021-10-07-CMC-S3,2021CMC,session_beginning_collective_engagement_score,4.0
2021-10-07-CMC-S4,2021CMC,session_beginning_collective_engagement_score,4.0
2021-10-07-CMC-S6,2021CMC,session_beginning_collective_engagement_score,4.0
2021-10-07-CMC-S7,2021CMC,session_beginning_collective_engagement_score,4.0
2021-10-08-CMC-S6,2021CMC,session_beginning_collective_engagement_score,4.0
2021-10-08-CMC-S7,2021CMC,session_beginning_collective_engagement_score,4.0
2021-10-08-CMC-S9,2021CMC,session_beginning_collective_engagement_score,4.0
2021_04_22_MND_S2,2021MND,session_beginning_collective_engagement_score,1.0
2021_04_22_MND_S4,2021MND,session_beginning_collective_engagement_score,4.0
2021_09_30_MZT_S3,2021MZT,session_beginning_collective_engagement_score,2.0
2021_10_01_MZT_S1,2021MZT,session_beginning_collective_engagement_score,2.0
2021-11-05-NES-S11,2021NES,session_beginning_collective_engagement_score,2.0
2021_06_10_SLU_S7,2021SLU,session_beginning_collective_engagement_score,4.0
2022-04-08-MND-S12,2022MND,session_beginning_collective_engagement_score,2.0
2022-04-08-MND-S6,2022MND,session_beginning_collective_engagement_score,2.0
2020_11_05_NES_S6,2020NES,session_beginning_commitment_signal,0.16666666666666666
2021-05-21-ABI-S13,2021ABI,session_beginning_commitment_signal,1.0
2021-05-21-ABI-S5,2021ABI,session_beginning_commitment_signal,1.0
2021-10-07-CMC-S5,2021CMC,session_beginning_commitment_signal,1.0
2021-10-08-CMC-S12,2021CMC,session_beginning_commitment_signal,1.0
2021-10-08-CMC-S8,2021CMC,session_beginning_commitment_signal,1.0
2021_04_22_MND_S4,2021MND,session_beginning_commitment_signal,1.0
2021_06_10_SLU_S7,2021SLU,session_beginning_commitment_signal,1.0
2020_11_05_NES_S3,2020NES,session_beginning_decision_crystallization_level,1.5
2020_11_05_NES_S4,2020NES,session_beginning_decision_crystallization_level,1.1666666666666667
2020_11_05_NES_S6,2020NES,session_beginning_decision_crystallization_level,1.1666666666666667
2020_11_06_NES_S1,2020NES,session_beginning_decision_crystallization_level,1.25
2020_11_06_NES_S6,2020NES,session_beginning_decision_crystallization_level,1.3333333333333333
2021-05-21-ABI-S13,2021ABI,session_beginning_decision_crystallization_level,2.0
2021-10-07-CMC-S3,2021CMC,session_beginning_decision_crystallization_level,2.0
2021-10-07-CMC-S4,2021CMC,session_beginning_decision_crystallization_level,2.0
2021-10-08-CMC-S12,2021CMC,session_beginning_decision_crystallization_level,2.0
2021-10-08-CMC-S8,2021CMC,session_beginning_decision_crystallization_level,2.0
2021-10-08-CMC-S9,2021CMC,session_beginning_decision_crystallization_level,2.0
2021_04_22_MND_S4,2021MND,session_beginning_decision_crystallization_level,2.0
2021_04_23_MND_S4,2021MND,session_beginning_decision_crystallization_level,2.0
2021_09_30_MZT_S4,2021MZT,session_beginning_decision_crystallization_level,2.0
2021_10_01_MZT_S12,2021MZT,session_beginning_decision_crystallization_level,2.0
2021-11-04-NES-S2,2021NES,session_beginning_decision_crystallization_level,2.0
2020_11_05_NES_S1,2020NES,session_beginning_dissent_response_exploratory,1.0
2020_11_05_NES_S5,2020NES,session_beginning_dissent_response_exploratory,0.25
2020_11_06_NES_S1,2020NES,session_beginning_dissent_response_exploratory,0.25
2020_11_06_NES_S10,2020NES,session_beginning_dissent_response_exploratory,0.2
2020_11_06_NES_S12,2020NES,session_beginning_dissent_response_exploratory,0.3333333333333333
2020_11_06_NES_S3,2020NES,session_beginning_dissent_response_exploratory,1.0
2020_11_06_NES_S4,2020NES,session_beginning_dissent_response_exploratory,0.5
2020_11_06_NES_S6,2020NES,session_beginning_dissent_response_exploratory,0.6666666666666666
2020_11_06_NES_S7,2020NES,session_beginning_dissent_response_exploratory,0.3333333333333333
2021-10-07-CMC-S3,2021CMC,session_beginning_dissent_response_exploratory,1.0
2021-10-07-CMC-S4,2021CMC,session_beginning_dissent_response_exploratory,1.0
2021-10-08-CMC-S9,2021CMC,session_beginning_dissent_response_exploratory,1.0
2021_04_22_MND_S3,2021MND,session_beginning_dissent_response_exploratory,1.0
2021_04_22_MND_S4,2021MND,session_beginning_dissent_response_exploratory,1.0
2021_04_23_MND_S16,2021MND,session_beginning_dissent_response_exploratory,1.0
2021_04_23_MND_S4,2021MND,session_beginning_dissent_response_exploratory,1.0
2021_09_30_MZT_S2,2021MZT,session_beginning_dissent_response_exploratory,1.0
2021-11-04-NES-S1,2021NES,session_beginning_dissent_response_exploratory,1.0
2021-11-04-NES-S2,2021NES,session_beginning_dissent_response_exploratory,1.0
2021-11-04-NES-S4,2021NES,session_beginning_dissent_response_exploratory,1.0
2020_11_05_NES_S1,2020NES,session_beginning_dissent_was_present,1.0
2020_11_05_NES_S5,2020NES,session_beginning_dissent_was_present,0.25
2020_11_06_NES_S1,2020NES,session_beginning_dissent_was_present,0.25
2020_11_06_NES_S10,2020NES,session_beginning_dissent_was_present,0.2
2020_11_06_NES_S12,2020NES,session_beginning_dissent_was_present,0.3333333333333333
2020_11_06_NES_S3,2020NES,session_beginning_dissent_was_present,1.0
2020_11_06_NES_S4,2020NES,session_beginning_dissent_was_present,0.5
2020_11_06_NES_S6,2020NES,session_beginning_dissent_was_present,0.6666666666666666
2020_11_06_NES_S7,2020NES,session_beginning_dissent_was_present,0.3333333333333333
2021-10-07-CMC-S3,2021CMC,session_beginning_dissent_was_present,1.0
2021-10-07-CMC-S4,2021CMC,session_beginning_dissent_was_present,1.0
2021-10-08-CMC-S9,2021CMC,session_beginning_dissent_was_present,1.0
2021_04_22_MND_S3,2021MND,session_beginning_dissent_was_present,1.0
2021_04_22_MND_S4,2021MND,session_beginning_dissent_was_present,1.0
2021_04_23_MND_S16,2021MND,session_beginning_dissent_was_present,1.0
2021_04_23_MND_S4,2021MND,session_beginning_dissent_was_present,1.0
2021_09_30_MZT_S2,2021MZT,session_beginning_dissent_was_present,1.0
2021-11-04-NES-S1,2021NES,session_beginning_dissent_was_present,1.0
2021-11-04-NES-S2,2021NES,session_beginning_dissent_was_present,1.0
2021-11-04-NES-S4,2021NES,session_beginning_dissent_was_present,1.0
2020_11_05_NES_S1,2020NES,session_beginning_dominant_speaker_flag,0.5
2020_11_05_NES_S4,2020NES,session_beginning_dominant_speaker_flag,0.5
2020_11_05_NES_S6,2020NES,session_beginning_dominant_speaker_flag,0.16666666666666666
2020_11_06_NES_S10,2020NES,session_beginning_dominant_speaker_flag,0.8
2020_11_06_NES_S11,2020NES,session_beginning_dominant_speaker_flag,0.75
2020_11_06_NES_S12,2020NES,session_beginning_dominant_speaker_flag,0.6666666666666666
2020_11_06_NES_S2,2020NES,session_beginning_dominant_speaker_flag,1.0
2020_11_06_NES_S6,2020NES,session_beginning_dominant_speaker_flag,0.3333333333333333
2020_11_06_NES_S7,2020NES,session_beginning_dominant_speaker_flag,0.3333333333333333
2021-10-07-CMC-S5,2021CMC,session_beginning_dominant_speaker_flag,1.0
2021-10-07-CMC-S7,2021CMC,session_beginning_dominant_speaker_flag,1.0
2021-10-08-CMC-S1,2021CMC,session_beginning_dominant_speaker_flag,1.0
2021-10-08-CMC-S11,2021CMC,session_beginning_dominant_speaker_flag,1.0
2021-10-08-CMC-S3,2021CMC,session_beginning_dominant_speaker_flag,1.0
2021_04_22_MND_S2,2021MND,session_beginning_dominant_speaker_flag,1.0
2021_04_23_MND_S11,2021MND,session_beginning_dominant_speaker_flag,1.0
2021_04_23_MND_S14,2021MND,session_beginning_dominant_speaker_flag,1.0
2021_10_01_MZT_S11,2021MZT,session_beginning_dominant_speaker_flag,1.0
2021-11-04-NES-S3,2021NES,session_beginning_dominant_speaker_flag,1.0
2021-11-05-NES-S11,2021NES,session_beginning_dominant_speaker_flag,1.0
2021-11-05-NES-S6,2021NES,session_beginning_dominant_speaker_flag,1.0
2021-11-05-NES-S7,2021NES,session_beginning_dominant_speaker_flag,1.0
2021_06_11_SLU_S6,2021SLU,session_beginning_dominant_speaker_flag,1.0
2022-04-08-MND-S6,2022MND,session_beginning_dominant_speaker_flag,1.0
2020_11_05_NES_S3,2020NES,session_beginning_explicit_complementarity,0.5
2020_11_05_NES_S4,2020NES,session_beginning_explicit_complementarity,0.16666666666666666
2020_11_05_NES_S5,2020NES,session_beginning_explicit_complementarity,0.5
2020_11_05_NES_S6,2020NES,session_beginning_explicit_complementarity,0.5
2020_11_06_NES_S1,2020NES,session_beginning_explicit_complementarity,0.25
2020_11_06_NES_S11,2020NES,session_beginning_explicit_complementarity,0.2
2020_11_06_NES_S4,2020NES,session_beginning_explicit_complementarity,0.5
2021-05-20-ABI-S3,2021ABI,session_beginning_explicit_complementarity,1.0
2021-05-20-ABI-S5,2021ABI,session_beginning_explicit_complementarity,1.0
2021-05-21-ABI-S1,2021ABI,session_beginning_explicit_complementarity,1.0
2021-05-21-ABI-S12,2021ABI,session_beginning_explicit_complementarity,1.0
2021-05-21-ABI-S13,2021ABI,session_beginning_explicit_complementarity,1.0
2021-05-21-ABI-S15,2021ABI,session_beginning_explicit_complementarity,1.0
2021-05-21-ABI-S16,2021ABI,session_beginning_explicit_complementarity,1.0
2021-05-21-ABI-S3,2021ABI,session_beginning_explicit_complementarity,1.0
2021-05-21-ABI-S7,2021ABI,session_beginning_explicit_complementarity,1.0
2021-10-07-CMC-S1,2021CMC,session_beginning_explicit_complementarity,1.0
2021-10-07-CMC-S3,2021CMC,session_beginning_explicit_complementarity,1.0
2021-10-07-CMC-S4,2021CMC,session_beginning_explicit_complementarity,1.0
2021-10-07-CMC-S6,2021CMC,session_beginning_explicit_complementarity,1.0
2021-10-08-CMC-S1,2021CMC,session_beginning_explicit_complementarity,1.0
2021-10-08-CMC-S12,2021CMC,session_beginning_explicit_complementarity,1.0
2021-10-08-CMC-S5,2021CMC,session_beginning_explicit_complementarity,1.0
2021-10-08-CMC-S9,2021CMC,session_beginning_explicit_complementarity,1.0
2021_04_22_MND_S4,2021MND,session_beginning_explicit_complementarity,1.0
2021_04_22_MND_S5,2021MND,session_beginning_explicit_complementarity,1.0
2021_04_23_MND_S11,2021MND,session_beginning_explicit_complementarity,1.0
2021_04_23_MND_S4,2021MND,session_beginning_explicit_complementarity,1.0
2021_04_23_MND_S5,2021MND,session_beginning_explicit_complementarity,1.0
2021_09_30_MZT_S5,2021MZT,session_beginning_explicit_complementarity,1.0
2021_10_01_MZT_S12,2021MZT,session_beginning_explicit_complementarity,1.0
2021_10_01_MZT_S9,2021MZT,session_beginning_explicit_complementarity,1.0
2021-11-04-NES-S1,2021NES,session_beginning_explicit_complementarity,1.0
2021-11-04-NES-S2,2021NES,session_beginning_explicit_complementarity,1.0
2021-11-05-NES-S9,2021NES,session_beginning_explicit_complementarity,1.0
2021_06_11_SLU_S12,2021SLU,session_beginning_explicit_complementarity,1.0
2021_06_11_SLU_S5,2021SLU,session_beginning_explicit_complementarity,1.0
2022-04-07-MND-S5,2022MND,session_beginning_explicit_complementarity,1.0
2022-04-08-MND-S10,2022MND,session_beginning_explicit_complementarity,1.0
2022-04-08-MND-S5,2022MND,session_beginning_explicit_complementarity,1.0
